367	105.962118	38.752863	106.712207	37.833747	银川
368	112.447723	29.814775	114.055033	28.540256	岳阳
369	109.759294	22.870098	110.568842	21.889857	玉林
370	110.428488	35.68087	111.904114	34.699216	运城
371	102.358897	30.390351	103.123058	29.230128	雅安
372	108.180197	36.939924	110.255102	35.572068	延安
373	129.485901	42.896413	129.485901	42.896413	延边
374	111.393156	22.556373	112.284206	21.540859	阳江
375	113.325047	38.449204	113.926148	37.703737	阳泉
376	103.850843	28.970573	105.247634	28.162292	宜宾
377	114.345133	28.868984	115.816457	27.775711	宜春
378	81.297853	43.922248	81.297853	43.922248	伊犁
379	122.05864	40.883895	122.819729	40.062249	营口
380	116.821773	28.295254	117.224177	28.125256	鹰潭
381	110.846164	29.379798	112.681153	28.049799	益阳
382	111.089474	26.689088	112.288741	24.742565	永州
383	111.198319	23.251443	112.381051	22.531947	云浮
384	97.013316	33.006239	97.013316	33.006239	玉树
385	101.535605	24.826719	103.003636	23.425647	玉溪
386	113.980991	41.877278	115.915318	39.832321	张家口
387	118.996672	32.266112	119.916536	31.638713	镇江
388	113.194664	22.754159	113.553756	22.266317	中山
389	113.124999	22.414942	113.655763	21.95306	珠海
390	117.700618	37.251433	118.352198	36.030357	淄博
391	116.959594	35.280733	117.742916	34.566211	枣庄
392	109.95494	29.656033	111.327236	29.018041	张家界
393	99.617181	39.384548	101.102922	38.436685	张掖
394	117.023354	25.012515	118.04381	23.635173	漳州
395	109.764457	21.775138	110.870228	20.277858	湛江
396	111.499395	24.194567	112.836109	22.865786	肇庆
397	103.55089	28.642248	105.071834	27.195521	昭通
398	105.100006	37.625039	106.079058	36.526157	中卫
399	114.26835	34.123004	115.338497	33.165832	周口
400	121.854496	30.188477	122.402821	29.905483	舟山
401	113.993642	33.395201	114.663204	32.597521	驻马店
402	112.991564	27.990965	113.886381	26.135781	株洲
403	104.334327	29.464551	105.139548	29.012979	自贡
404	104.369954	30.441871	105.562717	30.002715	资阳
405	105.700452	28.890578	107.907724	27.221224	遵义
826	120.383414	31.211796	120.879281	30.808477	吴江
865	121.017517	31.704502	121.299977	31.392234	太仓
866	120.579291	31.760589	121.04586	31.532189	常熟
867	120.400881	32.005577	120.770912	31.730527	张家港
3923	119.987926	29.0506	120.243947	28.801595	永康
3930	115.813716	28.274784	117.088553	26.773239	抚州
3931	107.540348	39.157757	111.085228	37.092235	榆林
